26591287>>10/31/13 0:01>>10/31/13 0:02>>HRA>>HRA Benefit Card Replacement>>Benefit Card Replacement>>Medicaid>>NYC Street Address
26595001>>10/31/13 0:01>>10/31/13 1:32>>NYPD>>New York City Police Department>>Noise - Commercial>>Loud Music/Party>>Store/Commercial
26591162>>10/31/13 0:01>>>>DSNY>>BCC - Brooklyn South>>Sanitation Condition>>15 Street Cond/Dump-Out/Drop-Off>>Street
26593459>>10/31/13 0:00>>>>HPD>>Department of Housing Preservation and Development>>ELECTRIC>>ELECTRIC-SUPPLY>>RESIDENTIAL BUILDING
26592634>>10/31/13 0:00>>>>HPD>>Department of Housing Preservation and Development>>PLUMBING>>BASIN/SINK>>RESIDENTIAL BUILDING
26591688>>10/31/13 0:00>>>>HPD>>Department of Housing Preservation and Development>>HEATING>>HEAT>>RESIDENTIAL BUILDING
26590757>>10/31/13 0:00>>>>HPD>>Department of Housing Preservation and Development>>ELECTRIC>>BELL-BUZZER/INTERCOM>>RESIDENTIAL BUILDING
26593638>>10/31/13 0:00>>>>HPD>>Department of Housing Preservation and Development>>HEATING>>HEAT>>RESIDENTIAL BUILDING
26594900>>10/31/13 0:00>>>>HPD>>Department of Housing Preservation and Development>>HEATING>>HEAT>>RESIDENTIAL BUILDING
26589709>>10/31/13 0:00>>>>HPD>>Department of Housing Preservation and Development>>GENERAL CONSTRUCTION>>MAIL-BOX>>RESIDENTIAL BUILDING
26591211>>10/31/13 0:00>>>>HPD>>Department of Housing Preservation and Development>>HEATING>>HEAT>>RESIDENTIAL BUILDING
26593053>>10/31/13 0:00>>>>HPD>>Department of Housing Preservation and Development>>ELECTRIC>>ELECTRIC-SUPPLY>>RESIDENTIAL BUILDING
26592517>>10/31/13 0:00>>>>HPD>>Department of Housing Preservation and Development>>GENERAL CONSTRUCTION>>LOCKS>>RESIDENTIAL BUILDING
26594607>>10/30/13 23:58>>>>DOT>>Department of Transportation>>Street Condition>>Cave-in>>Street
26593334>>10/30/13 23:57>>>>DCA>>Department of Consumer Affairs>>Consumer Complaint>>Exchange/Refund/Return>>
26596055>>10/30/13 23:57>>10/31/13 1:09>>NYPD>>New York City Police Department>>Blocked Driveway>>Partial Access>>Street/Sidewalk
26588468>>10/30/13 23:57>>10/30/13 23:57>>DSNY>>BCC - Brooklyn South>>Derelict Vehicles>>14 Derelict Vehicles>>Street
26595912>>10/30/13 23:55>>10/31/13 0:00>>NYPD>>New York City Police Department>>Noise - Commercial>>Loud Music/Party>>Club/Bar/Restaurant
26582356>>10/30/13 23:55>>10/30/13 23:55>>DSNY>>BCC - Brooklyn South>>Derelict Vehicles>>14 Derelict Vehicles>>Street
26595413>>10/30/13 23:53>>>>DEP>>Department of Environmental Protection>>Noise>>Noise: Construction Before/After Hours (NM1)>>
26595414>>10/30/13 23:53>>>>DEP>>Department of Environmental Protection>>Noise>>Noise: Construction Before/After Hours (NM1)>>
26595651>>10/30/13 23:50>>10/31/13 0:26>>NYPD>>New York City Police Department>>Blocked Driveway>>No Access>>Street/Sidewalk
26591345>>10/30/13 23:50>>10/31/13 1:16>>NYPD>>New York City Police Department>>Noise - Commercial>>Loud Music/Party>>Store/Commercial
26590412>>10/30/13 23:49>>>>NYPD>>New York City Police Department>>Drinking>>In Public>>Street/Sidewalk
26592294>>10/30/13 23:48>>>>DOHMH>>Department of Health and Mental Hygiene>>Indoor Air Quality>>Chemical Vapors/Gases/Odors>>3+ Family Apartment Building
26589951>>10/30/13 23:47>>>>DEP>>Department of Environmental Protection>>Noise>>Noise: Construction Before/After Hours (NM1)>>
26589624>>10/30/13 23:46>>>>NYPD>>New York City Police Department>>Noise - Commercial>>Loud Music/Party>>Club/Bar/Restaurant
26591788>>10/30/13 23:45>>10/31/13 1:05>>NYPD>>New York City Police Department>>Noise - Commercial>>Loud Music/Party>>Club/Bar/Restaurant
26589027>>10/30/13 23:45>>>>DEP>>Department of Environmental Protection>>Noise>>Noise: Construction Before/After Hours (NM1)>>
26593618>>10/30/13 23:44>>>>DEP>>Department of Environmental Protection>>Noise>>Noise: Construction Before/After Hours (NM1)>>
26593111>>10/30/13 23:43>>>>NYPD>>New York City Police Department>>Panhandling>>N/A>>Street/Sidewalk
26595282>>10/30/13 23:42>>10/31/13 1:37>>NYPD>>New York City Police Department>>Noise - Commercial>>Loud Music/Party>>Store/Commercial
26589255>>10/30/13 23:42>>10/31/13 0:25>>DOT>>Department of Transportation>>Traffic Signal Condition>>Controller>>
26590695>>10/30/13 23:40>>>>NYPD>>New York City Police Department>>Noise - Street/Sidewalk>>Loud Talking>>Street/Sidewalk
26589623>>10/30/13 23:40>>>>DCA>>Department of Consumer Affairs>>Consumer Complaint>>Exchange/Refund/Return>>
26594594>>10/30/13 23:40>>10/31/13 1:27>>NYPD>>New York City Police Department>>Noise - Vehicle>>Car/Truck Music>>Street/Sidewalk
26592565>>10/30/13 23:39>>>>NYPD>>New York City Police Department>>Panhandling>>N/A>>Street/Sidewalk
26589180>>10/30/13 23:38>>10/31/13 1:25>>DOT>>Department of Transportation>>Street Condition>>Plate Condition - Shifted>>Street
26589542>>10/30/13 23:37>>>>NYPD>>New York City Police Department>>Blocked Driveway>>Partial Access>>Street/Sidewalk
26593186>>10/30/13 23:37>>>>NYPD>>New York City Police Department>>Panhandling>>N/A>>Street/Sidewalk
26589026>>10/30/13 23:37>>>>DEP>>Department of Environmental Protection>>Noise>>Noise: Construction Before/After Hours (NM1)>>
26592691>>10/30/13 23:36>>10/31/13 1:05>>NYPD>>New York City Police Department>>Noise - Commercial>>Loud Music/Party>>Store/Commercial
26593487>>10/30/13 23:34>>>>NYPD>>New York City Police Department>>Panhandling>>N/A>>Street/Sidewalk
26595761>>10/30/13 23:33>>>>NYPD>>New York City Police Department>>Noise - Vehicle>>Car/Truck Horn>>Street/Sidewalk
26595305>>10/30/13 23:32>>10/31/13 1:43>>NYPD>>New York City Police Department>>Noise - Commercial>>Loud Music/Party>>Club/Bar/Restaurant
26591850>>10/30/13 23:31>>>>NYPD>>New York City Police Department>>Noise - Commercial>>Loud Music/Party>>Club/Bar/Restaurant
